,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - OKC vs. GSW",L,23,8,2,6,33.3,0,2,0.0,4,4,100.0,1,4,5,2,0,3,0,3,-12,2017-02-11 00:00:00,GSW,HOME
1,"FEB 09, 2017 - OKC vs. CLE",W,17,2,1,2,50.0,0,0,0.0,0,0,0.0,2,0,2,0,0,1,0,2,3,2017-02-09 00:00:00,CLE,HOME
2,"FEB 06, 2017 - OKC @ IND",L,28,8,3,7,42.9,1,3,33.3,1,2,50.0,3,1,4,0,1,5,1,4,3,2017-02-06 00:00:00,IND,AWAY
3,"FEB 05, 2017 - OKC vs. POR",W,8,2,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-12,2017-02-05 00:00:00,POR,HOME
4,"FEB 03, 2017 - OKC vs. MEM",W,14,3,1,3,33.3,0,0,0.0,1,2,50.0,0,1,1,0,0,0,2,0,-3,2017-02-03 00:00:00,MEM,HOME
5,"FEB 01, 2017 - OKC vs. CHI",L,20,15,5,8,62.5,1,4,25.0,4,4,100.0,0,1,1,0,1,0,0,2,-2,2017-02-01 00:00:00,CHI,HOME
6,"JAN 31, 2017 - OKC @ SAS",L,11,3,1,2,50.0,0,0,0.0,1,2,50.0,0,3,3,0,0,0,1,3,-11,2017-01-31 00:00:00,SAS,AWAY
7,"JAN 29, 2017 - OKC @ CLE",L,25,8,3,8,37.5,2,5,40.0,0,0,0.0,1,3,4,1,1,1,0,4,-12,2017-01-29 00:00:00,CLE,AWAY
8,"JAN 26, 2017 - OKC vs. DAL",W,22,2,1,1,100.0,0,0,0.0,0,0,0.0,1,6,7,2,0,1,0,2,0,2017-01-26 00:00:00,DAL,HOME
9,"JAN 25, 2017 - OKC @ NOP",W,20,1,0,2,0.0,0,1,0.0,1,2,50.0,1,4,5,1,0,0,1,3,-6,2017-01-25 00:00:00,NOP,AWAY
10,"JAN 23, 2017 - OKC @ UTA",W,19,2,1,3,33.3,0,1,0.0,0,0,0.0,0,2,2,1,0,1,0,1,-6,2017-01-23 00:00:00,UTA,AWAY
11,"JAN 18, 2017 - OKC @ GSW",L,29,7,2,8,25.0,0,2,0.0,3,4,75.0,1,0,1,1,1,2,0,4,-28,2017-01-18 00:00:00,GSW,AWAY
12,"JAN 16, 2017 - OKC @ LAC",L,34,9,3,4,75.0,3,3,100.0,0,0,0.0,1,7,8,1,0,3,2,0,-23,2017-01-16 00:00:00,LAC,AWAY
13,"JAN 15, 2017 - OKC @ SAC",W,19,3,1,2,50.0,1,1,100.0,0,0,0.0,0,2,2,0,0,1,0,2,4,2017-01-15 00:00:00,SAC,AWAY
14,"JAN 13, 2017 - OKC @ MIN",L,20,2,0,0,0.0,0,0,0.0,2,2,100.0,0,3,3,0,0,0,0,2,-1,2017-01-13 00:00:00,MIN,AWAY
15,"JAN 11, 2017 - OKC vs. MEM",W,18,10,4,6,66.7,1,2,50.0,1,1,100.0,1,3,4,0,0,0,1,1,-2,2017-01-11 00:00:00,MEM,HOME
16,"JAN 09, 2017 - OKC @ CHI",W,16,7,3,6,50.0,1,3,33.3,0,0,0.0,0,2,2,1,0,2,0,2,4,2017-01-09 00:00:00,CHI,AWAY
17,"JAN 07, 2017 - OKC vs. DEN",W,24,3,1,3,33.3,0,2,0.0,1,1,100.0,0,0,0,0,0,4,1,1,2,2017-01-07 00:00:00,DEN,HOME
18,"JAN 05, 2017 - OKC @ HOU",L,22,2,1,5,20.0,0,1,0.0,0,0,0.0,0,4,4,2,0,2,0,3,-3,2017-01-05 00:00:00,HOU,AWAY
19,"JAN 04, 2017 - OKC @ CHA",L,27,2,1,2,50.0,0,0,0.0,0,0,0.0,1,3,4,0,0,1,1,0,-2,2017-01-04 00:00:00,CHA,AWAY
20,"JAN 02, 2017 - OKC @ MIL",L,29,4,2,4,50.0,0,1,0.0,0,2,0.0,0,3,3,1,0,2,0,0,-5,2017-01-02 00:00:00,MIL,AWAY
21,"DEC 31, 2016 - OKC vs. LAC",W,17,5,2,2,100.0,1,1,100.0,0,0,0.0,0,1,1,0,0,0,1,1,4,2016-12-31 00:00:00,LAC,HOME
22,"DEC 29, 2016 - OKC @ MEM",L,24,9,2,4,50.0,0,0,0.0,5,8,62.5,0,1,1,0,0,1,0,1,-21,2016-12-29 00:00:00,MEM,AWAY
23,"DEC 27, 2016 - OKC @ MIA",W,24,10,3,7,42.9,0,3,0.0,4,4,100.0,0,0,0,1,0,1,0,5,9,2016-12-27 00:00:00,MIA,AWAY
24,"DEC 25, 2016 - OKC vs. MIN",W,28,9,3,5,60.0,1,2,50.0,2,2,100.0,0,4,4,1,1,1,1,2,8,2016-12-25 00:00:00,MIN,HOME
25,"DEC 23, 2016 - OKC @ BOS",W,29,4,1,4,25.0,0,2,0.0,2,2,100.0,0,2,2,1,1,3,2,4,7,2016-12-23 00:00:00,BOS,AWAY
26,"DEC 21, 2016 - OKC @ NOP",W,21,4,1,1,100.0,1,1,100.0,1,2,50.0,1,0,1,1,0,2,0,1,2,2016-12-21 00:00:00,NOP,AWAY
27,"DEC 19, 2016 - OKC vs. ATL",L,28,15,5,7,71.4,3,3,100.0,2,2,100.0,0,1,1,0,1,0,0,1,3,2016-12-19 00:00:00,ATL,HOME
