,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - MIA @ PHI",L,18,2,1,2,50.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,1,2017-02-11 00:00:00,PHI,AWAY
1,"FEB 10, 2017 - MIA @ BKN",W,31,10,2,6,33.3,1,2,50.0,5,6,83.3,4,1,5,1,0,0,2,4,16,2017-02-10 00:00:00,BKN,AWAY
2,"FEB 08, 2017 - MIA @ MIL",W,17,7,2,3,66.7,1,2,50.0,2,2,100.0,1,4,5,1,0,0,0,2,0,2017-02-08 00:00:00,MIL,AWAY
3,"FEB 06, 2017 - MIA @ MIN",W,6,3,1,1,100.0,0,0,0.0,1,1,100.0,1,0,1,1,0,0,2,4,1,2017-02-06 00:00:00,MIN,AWAY
4,"FEB 04, 2017 - MIA vs. PHI",W,25,5,2,6,33.3,1,2,50.0,0,0,0.0,1,2,3,2,0,0,2,1,0,2017-02-04 00:00:00,PHI,HOME
5,"FEB 01, 2017 - MIA vs. ATL",W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3,2017-02-01 00:00:00,ATL,HOME
6,"JAN 30, 2017 - MIA vs. BKN",W,14,7,2,4,50.0,1,3,33.3,2,2,100.0,1,1,2,0,0,0,0,1,7,2017-01-30 00:00:00,BKN,HOME
7,"JAN 28, 2017 - MIA vs. DET",W,19,7,2,3,66.7,1,2,50.0,2,2,100.0,0,2,2,0,0,0,0,2,10,2017-01-28 00:00:00,DET,HOME
8,"JAN 27, 2017 - MIA @ CHI",W,21,3,1,2,50.0,1,1,100.0,0,0,0.0,0,4,4,0,1,0,0,3,-1,2017-01-27 00:00:00,CHI,AWAY
9,"JAN 25, 2017 - MIA @ BKN",W,27,10,3,4,75.0,2,3,66.7,2,2,100.0,0,7,7,1,1,4,1,4,12,2017-01-25 00:00:00,BKN,AWAY
10,"JAN 23, 2017 - MIA vs. GSW",W,11,5,2,3,66.7,0,1,0.0,1,1,100.0,1,0,1,0,0,0,0,0,3,2017-01-23 00:00:00,GSW,HOME
11,"JAN 21, 2017 - MIA vs. MIL",W,19,0,0,2,0.0,0,0,0.0,0,0,0.0,0,3,3,0,1,0,1,2,6,2017-01-21 00:00:00,MIL,HOME
12,"JAN 19, 2017 - MIA vs. DAL",W,9,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,1,-11,2017-01-19 00:00:00,DAL,HOME
